4605 3723  7190  7805  11718  11723  1194  9216  11712  4028  9085  7797  5319  7834  1185  17047  9227  9248  3971  9257  5820  12044  12036  11657  2459  2458  10360  2452  9219  15413  4471  3654  2105  2955  9084  7829  12034  9225  17051  11215  12040  2111  4733  10755  15414  9488  10352  7107  12538  11297  2448  11249  15879  7515  11207  9250  4650  15410  6780  16252  5751  4538  2857  15903  3561  1882  6732  4869  12058  926  2956  4777  9498  11668  11660  1198  12541  9495  10407  7036  3118  6439  1924  9261  14300  10920  1891  17342  7068  15710  9015  9885  10696  1949  9021  10823  7071  9930  10592  9483  15883
4606 1059  2460  1070  8360  3721  16959  15981  7511  13462  14180  3720  11744  9605  15973  5321  4476  9675  18345  4867  10829  7519  4725  6725  1400  15579  7802  7117  3112  2861  15976  8356  15983  56  1192  4025  2892  6825  7876  7390  15578  2801  625  14310  9835  11715  12829  8352  17074  14297  5456  12558  15039  17018  1600  4843  8362  6774  9083  3978  9224  1269  15093  18347  9787  10758  7201  6807  4841  4714  9831  7250  9604  8424  8428  9824  4846  7751  3172  4200  7711  16220  12077  6769  13854  9611  2854  12188  3716  15522  14364  5429  6360  3190  14298  15592  193  2478  3670  11474  18344
4607 15412  6840  5315  5325  9226  15419  10366  16948  14288  13470  15417  15338  9610  1189  7974  15423  13459  15880  12886  5324  9221  6778  12400  16947  5484  9224  4031  13465  6783  3721  10669  10952  9073  5320  5955  3714  10594  13685  2455  4475  10667  11727  3172  13716  2101  12994  6451  15828  1473  1474  6745  1658  14289  4019  9230  1939  12472  9082  4109  9229  4542  1058  12579  5302  14820  5194  18448  15182  11044  2365  12032  7249  12401  9220  13460  17747  9650  15825  4170  3771  11473  2367  7511  9222  10957  10361  1065  1101  15341  9086  2966  16833  6312  4728  12518  2949  9760  2736  4945  6296
4608 3343  3339  7837  3330  7831  3334  11549  9898  9916  2556  6475  8583  9167  4183  11941  9162  10500  3767  4094  11540  9846  8579  16704  9919  2515  4181  4200  9909  6600  8587  8822  9703  9894  9247  2454  3571  16119  6229  6236  1906  9795  9796  4108  6528  9244  2519  6468  5167  2016  13609  11701  645  11709  10080  17979  2456  3574  7864  11951  3775  6601  4090  5243  9238  6736  2572  4101  1403  6630  3156  14249  5236  3874  2937  4833  7859  7766  8278  6548  13537  6628  9097  2463  10279  3875  2173  820  13615  7649  1678  12056  13076  194  6746  8449  9321  849  9403  7275  4404
4609 3333  3340  5608  3328  7337  13147  7397  3342  13954  6676  4727  15365  3329  5164  6120  3241  11318  13149  14694  13961  4726  3160  8810  644  3332  3158  3769  1844  3764  5418  5416  7316  2989  8194  13568  7530  1746  8791  12803  2516  5295  10072  15841  4189  9218  204  4204  15086  14688  7333  572  5498  5585  1812  17351  13216  17453  5282  7834  10787  6625  1939  14689  11266  2522  1002  5089  10721  3234  11939  2847  1930  14309  7340  681  13680  5153  6683  10606  11947  16980  3774  5887  7552  3505  17348  13172  5639  15572  11373  6703  7321  17245  7318  17344  8203  26  15695  15029  14491
4610 681  8589  3337  8810  12704  4082  9914  9800  12062  4435  4392  12707  12714  3333  5613  8591  683  4083  14997  5605  4308  13403  13399  4278  3328  4277  11643  32  2789  12568  16101  9557  646  8814  12985  13973  3332  6217  16110  12050  3161  14930  13974  4304  13387  12990  8806  13972  1985  7991  9806  4363  5615  15000  15797  4460  1435  644  16103  7839  13839  35  3774  258  17631  6397  1998  16003  3342  6386  11217  7830  15566  10803  9911  11548  4287  3898  12957  12667  674  6138  15151  5356  1429  7972  16957  5154  12016  8017  11942  11947  12914  15567  12017  2792  9235  16106  9908  12571
4611 3329  3333  3328  3342  3332  17351  3340  17350  17347  10803  17346  15220  4179  4180  15216  3341  3769  4178  5304  10806  3764  862  3768  5887  6293  2847  75  9217  17344  9908  12704  863  1002  6142  3335  18758  1748  2520  16399  15365  5903  15228  4084  17352  5591  5613  10815  5309  11020  2780  4278  3236  11937  7801  5615  11942  11947  11939  855  8400  5158  3907  13839  12901  4929  3733  10092  4082  9227  11318  4438  8810  7796  13702  1000  2518  18  69  695  8487  8586  6625  3348  3906  15224  4279  7648  5413  10056  3760  10791  7314  4088  14806  10810  9171  2989  854  16708  16985
4612 8814  8810  4083  4082  3233  3340  8806  5667  258  9233  1160  4387  8314  9911  14997  9914  3769  178  14361  13971  12704  10803  11318  5677  5843  8591  16003  9232  6226  3333  3193  11643  6683  15223  11708  4188  3760  9806  2857  12914  3332  7343  3052  572  71  13973  12708  11632  15174  6234  9858  10809  13403  9974  1152  4308  3341  14993  8687  2378  11947  11636  7309  11700  13972  12301  16008  78  15082  11641  17631  192  10092  10810  16061  3337  6682  11655  9971  1670  15000  4089  7555  4088  4435  13999  11075  680  12917  10609  9908  11181  4503  4093  11697  16056  2792  12568  13839  4460
4613 3340  3233  5667  17098  10803  4387  11318  4093  5844  10510  5668  5843  12719  13972  9233  13971  10508  10498  3337  11937  13973  9232  10806  10509  16471  4082  644  1670  12704  6388  176  10092  17965  4083  3779  5677  8687  5605  12914  2559  16008  5521  13839  1739  9914  13974  1435  192  8806  10511  3332  9908  4460  14997  4266  633  3538  5639  12062  5413  17101  11655  15512  3769  572  1120  8314  11504  4159  1977  12708  8810  14577  11260  3160  15507  11263  4308  16362  12917  15136  4602  3906  11180  18714  1426  5416  10162  9525  11708  862  78  9225  258  9715  6390  9146  10810  9911  6386
4614 3329  3333  3328  3342  3340  5608  3332  13147  13216  3160  13149  3341  11318  13680  3769  5304  4178  5599  17352  7623  16396  8981  15365  15216  10056  15220  9227  1002  7333  644  16985  17347  10135  11939  12650  17344  17351  3774  5591  4080  2847  5309  3733  4438  12334  8987  3764  862  4093  4084  9908  5585  13999  8371  2040  10815  2780  10803  4726  10143  5887  646  17346  17350  5416  4219  17245  16399  7404  15925  11262  12803  12621  12620  7337  16389  8801  10463  9869  8902  12704  75  2652  13568  17349  2516  13393  4211  2773  16586  2787  9786  8591  1677  14694  3951  16101  13218  12901  4460
4615 3239  10814  3243  4085  1666  9868  4312  12048  11705  11274  11470  16802  11707  10808  8897  11702  9867  10809  12640  9166  193  12052  12641  9862  8015  2047  15921  1674  11043  7834  17359  7419  4502  9220  15035  857  8898  12053  4407  10695  18110  7829  5432  16800  4383  8133  2038  9224  16805  13704  4352  11041  17345  18105  11464  4673  4432  7013  5855  10734  4185  8134  4091  225  18099  9804  17355  5963  7201  7125  7138  2553  6642  14681  9218  6795  1751  10724  5924  9226  15518  8009  4092  10639  9363  10057  12206  10872  5090  4686  1752  4098  1219  4538  5671  8513  4210  8174  15034  1981
4616 3243  3239  9868  17355  5160  17359  7135  1666  4085  857  5206  12048  4407  12640  16802  8133  10814  3331  9862  4185  11705  17354  4352  12053  4312  2326  12052  15035  1674  7419  4098  10808  11470  7125  10734  4462  8015  11249  5432  9867  15921  7013  5224  7829  3886  14703  5855  11487  4434  7395  2038  18105  9220  9804  225  11707  16800  12518  10952  9845  16805  1219  11361  5671  17357  11274  389  4395  11702  10695  12641  17356  10639  9230  9224  3317  8513  15933  7408  18110  4210  3590  5708  5420  4065  8009  7122  5106  17559  16815  7315  18099  7834  15518  15034  9905  3918  9166  9853  12989
4617 206  12641  11647  10805  1666  64  2036  9155  6115  7825  7  2835  7335  7839  11470  353  190  7306  11459  2449  7329  3760  8326  17966  44  7830  10053  14208  5101  10  12640  3237  16384  2513  364  7303  2544  3236  20  8637  799  4092  9823  290  70  11179  9153  303  300  790  5208  1659  10814  9328  1676  9983  365  11707  176  5238  11250  4432  1788  2591  15266  10249  4091  5420  13477  11142  8807  5089  4214  7101  1165  9156  10692  7917  374  11294  4087  6701  11628  9756  17953  761  11634  16501  8847  11464  7686  1720  2377  3654  17080  9478  4382  169  8813  4273
4618 3343  7831  7837  3330  3339  3334  9898  11549  2556  4183  9167  8583  4108  4094  9894  10500  2572  9162  9244  3240  9916  8822  8579  2515  3156  9846  6475  11540  8587  16704  2454  13537  5243  16119  11941  9919  8813  9247  13609  4200  9796  3875  645  9795  1841  4101  2456  7766  1403  10080  3874  3996  647  6630  9321  3871  6600  4090  7864  11709  6229  3767  2020  6236  574  4181  9909  9703  5572  2519  5577  6628  10027  4639  3571  8815  2016  7275  2035  820  3574  17979  5365  9238  5167  849  3232  8012  5441  11646  5554  9396  13615  8449  5155  9234  8074  11557  9403  194
4619 11640  5853  7339  3336  179  12055  5524  189  9540  28  7331  1692  11635  11253  13983  8809  12709  4090  1675  8317  11252  5612  14210  13142  6125  12060  12984  11944  1022  15853  16352  11257  13981  8804  10999  3561  1862  5340  18368  7986  1607  3338  12054  6788  14598  5907  302  14584  11709  3232  4086  7996  6126  15850  5675  4633  12713  4272  2764  15851  10499  6619  16473  8306  4543  13850  7137  3240  13637  936  7838  2771  5068  13730  18242  5596  12976  13445  6474  8808  5484  15986  5207  15192  6389  13982  7338  5095  6181  18240  6749  5096  3541  16997  3334  6123  2390  4975  2037  7124
4620 9540  13981  5853  12060  13983  12055  12709  13982  8809  5612  7124  2037  2764  3232  7827  11640  1022  2044  12984  14584  3561  10499  189  6430  13980  5907  2771  3336  4975  6274  703  14210  18368  17313  3240  12054  7838  5675  12713  6125  14592  5598  3541  4190  13730  17346  13445  6170  9850  13444  15192  11587  4090  13142  12578  2775  9841  13979  5524  16352  7338  7130  7339  6116  13637  6127  3334  15986  15191  1692  9738  3027  4086  16713  15853  3338  7079  371  936  1675  5596  10369  5130  9855  3295  15851  10999  12574  651  7083  124  36  4543  10018  13210  179  17092  4633  28  8195
4621 12055  3336  13983  13981  5853  9540  13982  12060  12709  11640  13445  4090  7339  7331  8809  1675  28  3541  13214  14210  12054  2771  14592  5524  13637  3338  15986  14584  1022  189  16352  13208  6125  13444  5907  13142  5596  2764  10732  3561  7827  7083  5207  2840  3963  4086  2037  4543  936  703  3334  2044  179  8443  3232  5163  16357  17092  6274  1326  17313  12578  6594  302  2978  5609  18368  13635  11635  9547  7838  15191  5586  8387  15987  2512  1692  5600  18716  10999  12051  5612  17088  6127  10807  4190  11271  8392  6126  14211  6389  12984  2521  8573  18100  15851  12058  5675  3737  8804
4622 13981  13983  12055  9540  12060  3232  3336  13982  12709  3240  7827  11640  2037  5853  7338  2771  3338  28  13979  13142  2044  12984  10499  10732  8809  189  1022  8306  9243  13637  13980  6274  12054  13444  15851  9855  10999  15853  13445  9841  12713  936  3561  15191  14584  16352  5907  14592  7339  8317  179  7124  5524  9240  14210  9980  15192  10493  1692  17313  16713  9860  205  11392  7331  5484  13850  3213  17346  5609  5612  7986  7996  13635  7127  11587  1862  11635  16162  5207  1675  9548  3871  5163  6170  9291  18100  7401  4090  4190  8808  6116  18753  12301  302  16862  2832  18368  6294  7630
4623 3239  10814  10808  2047  1666  11702  17359  7419  17355  12640  4085  11705  5206  3243  17354  16802  7408  4312  11249  8133  5855  11043  1674  180  257  4407  256  15035  14681  3235  4352  3246  6287  11707  9868  874  11041  17356  857  10952  184  11271  193  13547  8897  8134  12048  4185  18110  11274  18105  7336  15921  2553  4395  7315  4502  5432  225  9867  4720  9407  9457  7201  4462  9614  8015  6680  12711  4531  3781  17357  4126  11633  11706  11470  12572  16805  11042  3886  9166  3691  9862  5159  17345  15518  13551  3414  2876  2877  5160  12052  6795  5004  10945  18099  14703  3590  6212  3575
4624 12468  12466  4157  9250  3911  5266  935  2602  10122  4965  12226  4153  9248  16771  9261  9498  9433  943  9787  842  2482  7145  6570  10117  10236  10892  926  840  918  5512  10894  5963  4703  2596  12521  16774  12469  12239  7068  3353  928  8268  10078  17713  16768  2824  4873  2485  10940  10002  2735  15069  10120  4155  10098  10001  1013  33  16780  4831  2617  10009  7005  451  9243  15070  912  10238  9257  4953  12464  720  12025  4605  11663  5396  18766  941  15177  917  9491  12527  845  3614  2986  13739  3372  5515  737  1733  17580  15471  3437  6414  14143  1813  2821  7679  4816  6413
4625 8149  3652  7964  10616  11610  7829  9249  481  6575  2419  16114  10235  20  12065  9490  4824  10013  15867  6917  10890  11607  6227  4770  9780  12066  6251  2972  449  8152  11894  2493  610  6224  16308  8146  9227  7954  10227  10116  7140  9489  11463  16207  3654  12023  9501  9219  10127  2020  7844  9776  12708  3961  16120  18304  10902  7834  15567  10461  8706  5275  10037  939  940  2427  15530  4733  3918  4601  1810  12705  4823  1731  10609  15494  4832  16117  4595  3020  7848  4320  13537  8791  9269  8262  11918  13121  9984  4584  7154  11923  4632  3181  10104  1992  8265  934  1301  4135  6625
4626 2195  8039  11611  5467  3172  5298  7837  5554  8278  9494  7649  6409  4943  9921  5175  8090  9120  7831  3624  15617  8928  8042  3475  4931  2022  5555  18239  17515  2669  18519  2234  4368  5301  7852  7766  13037  8285  5402  4958  7811  9866  7775  9303  460  10500  3909  2024  13593  1165  8082  5831  8259  3480  17121  6762  2904  9788  6963  4751  18743  3220  1144  8933  5351  13399  8264  7845  3688  3227  2750  7780  4740  1675  9856  3682  2012  3661  18236  7147  7202  2205  4643  11603  6781  16686  9304  4825  13507  4925  5832  6511  17119  2279  6776  2716  9669  4954  11809  6475  3793
4627 10000  10010  3654  2903  11894  4826  5265  2489  3843  4249  5229  15854  8711  5226  5384  2661  16184  10085  2283  1737  8706  5392  13504  6975  5000  5826  7898  16326  2963  4993  2003  5288  5199  2239  6888  17136  3267  9811  2271  13514  1269  921  3945  9501  2196  3652  13218  3990  2490  13170  11899  2896  5300  13404  7027  456  1227  8679  2202  11889  1743  913  5491  11007  3275  3405  4596  1937  5683  4200  8718  3400  1698  3216  8715  10080  9523  14002  3287  3794  8268  13208  5362  12610  4508  8675  3834  4550  18093  7639  1294  6959  8666  17201  452  3919  4734  8412  9534  4467
4628 3911  9250  9433  2482  10119  9261  926  9491  9257  12070  4157  2485  12076  842  2602  912  2824  9498  12468  2480  5266  918  7145  18789  9986  12226  14837  9996  12466  917  7450  935  7451  9428  7068  4703  3009  9248  4539  3594  6570  14190  8213  6880  10122  12527  4153  3353  10236  16996  6891  17580  10238  734  451  15322  4965  4832  4536  7289  4873  8265  10892  8268  9992  840  4603  9460  15177  16118  1013  2408  6884  3437  9675  720  5222  2830  12085  832  18788  10474  1700  12025  4940  8218  8208  3508  2593  16771  803  5382  2694  16135  1333  617  15069  2595  6759  5626
4629 8039  5298  5831  3688  8278  9494  11611  3624  7649  3084  8042  2195  5555  3684  7744  3172  6409  18239  7831  3692  5554  8285  4368  2669  7852  2022  460  3805  5467  7766  4751  3661  8090  4943  4817  9921  7775  3682  3909  7837  4740  17515  13593  7845  7382  8259  3475  2716  3480  5402  2750  2203  5351  7057  2904  3291  8507  2339  5175  5225  3173  8498  5839  8705  9679  5365  8714  13407  6151  4931  11603  7811  3603  16830  4958  18236  2024  5832  2487  5301  9303  8928  9866  7864  7780  6406  14855  9878  2746  6781  18196  7753  1675  18198  18680  13399  7147  2407  3679  10574
4630 448  7744  450  9439  7966  9035  7753  3586  9775  10011  1741  4613  1649  7965  10159  15760  9765  17791  1954  3968  9969  4404  5182  9305  7956  171  17576  7963  6583  3979  165  16078  2603  17330  2957  6025  5853  1722  13154  12238  2856  1348  4592  14189  13153  5298  4798  15762  2586  7167  2076  2238  3291  3202  2628  32  4170  15112  1724  5545  10103  8705  10938  3209  4598  10158  10935  5580  1160  3648  9435  17419  9027  6212  12131  4521  4171  12067  8540  7394  1625  11912  2636  13953  8535  8713  17485  9738  5539  17788  7150  12638  3941  2495  6810  12079  2229  1358  6872  16973
4631 2489  10010  3654  10000  2110  10085  9811  8711  14644  13504  4249  11894  13514  2903  9501  5265  3990  8706  2490  5826  2003  5000  2271  5501  8718  2283  12361  5226  5392  3267  2239  5384  3216  2963  5270  5683  5229  17136  8715  4508  2204  6888  4826  452  3843  2661  13404  2259  7898  11899  921  939  940  5499  5199  16326  15854  7839  12021  1737  6192  10080  2226  5288  1743  1785  3652  6959  11590  5179  10208  8679  456  2275  2020  15058  12610  11889  3275  5491  7639  2979  9403  15062  6975  2230  18225  7825  453  8675  3919  3289  4993  3640  11540  12064  14649  1227  2237  1269
4632 9267  9276  2876  2877  9256  4689  9264  9491  9263  9580  5991  10097  463  9024  9522  15548  16432  10314  3776  9258  11351  9817  2596  15545  6060  9592  10304  2606  6563  5296  2525  7946  9036  3362  15694  9571  16531  4150  3977  11817  8384  9278  9573  5404  16389  4695  5209  3796  10546  18717  15550  6392  16435  5397  674  18581  9769  4872  2514  10531  8612  13039  10232  5239  7951  11816  12597  8335  15880  1984  7953  10749  4439  2547  747  2410  8720  13714  6048  15766  8327  3375  10534  9699  990  2819  5681  9222  6569  3211  7985  10745  8392  7395  8847  18030  680  11012  9545  1734
4633 9035  454  3617  3586  9305  14834  18806  9037  9027  3630  5372  2597  6574  658  1739  7828  2194  7966  11431  6573  13502  5297  2660  4404  11428  13842  5405  6630  9298  942  9499  9775  1426  3801  6724  3803  11107  13153  32  1995  2667  2270  16063  8080  7753  2594  10011  6509  7165  2938  16061  9026  450  6229  6277  4647  1169  4798  14185  2725  8705  5403  1202  1954  2601  15928  2603  10321  11264  12067  7381  10121  6971  4646  448  18003  18807  939  940  12738  4378  4382  2324  13503  10159  2586  4048  13724  9765  16051  2866  10242  16059  14602  6771  9439  10837  15639  644  934
4634 454  3617  6574  9037  9035  455  4415  11428  9305  2594  3923  11431  6229  4417  7381  2578  5405  15327  1739  32  3756  9539  14834  2938  3968  4404  2059  15174  2601  5297  9038  3630  5792  3586  450  3801  1169  15175  17510  17296  11107  3681  3983  17507  10007  4211  12363  3755  3745  1412  17759  4629  2339  6681  6573  15316  17009  15663  9435  11000  18806  2194  2867  1779  11343  4698  1409  8185  13502  11765  12067  3694  5977  7987  11003  448  4981  2611  2579  2426  12357  17018  15616  13495  9823  2673  2816  6724  13842  2534  18509  11442  6496  939  940  9775  17519  4752  5850  11971
4635 2484  1740  849  18243  489  1456  9488  4818  1466  9299  4780  15144  17719  13517  17727  13780  1555  4738  17724  2002  18241  16076  12645  2013  14708  2481  8271  17722  2494  8401  4860  2521  4859  9253  16656  12847  9255  18242  18094  8211  2047  17717  12843  13520  12839  9251  9307  12072  12620  18556  18135  7539  18188  9504  2256  7328  17354  7551  14038  4747  12878  3008  1420  11699  9495  1713  7472  18098  1714  2491  9308  6034  13025  10003  1715  3561  18095  13781  11607  786  18685  18240  2486  12041  3504  2851  13730  4725  12035  9919  7562  2983  2004  14130  2901  1566  11670  9463  16069  6862
4636 2197  3594  4158  918  4090  12507  9261  2903  1712  5826  915  8152  2010  1177  4863  1732  12076  4734  8715  2003  2701  10958  2204  12068  1175  3267  2106  12510  2489  8208  2275  4846  2900  18249  18001  663  4073  4200  1601  3663  845  10147  11709  832  18004  352  4144  5682  3283  3589  4074  7836  4078  12075  1299  5678  2103  4153  2101  5430  7389  5435  5295  3911  8274  17086  11701  4515  15322  12070  11076  2735  5491  8213  8146  14520  8958  4217  2202  10239  11604  249  10085  912  13334  5282  9206  5264  10722  835  9271  833  11078  13402  14190  14143  876  4024  9907  14037
4637 9488  9495  9995  15546  9428  15542  9496  3023  13823  1729  2983  16172  13780  17062  8265  14134  13994  2607  14132  9463  13526  13781  14101  14784  13244  13517  8709  9433  14778  9066  4830  18687  8453  2623  17356  8463  14131  14775  12743  18685  4003  7971  13735  3022  7633  4754  9992  5403  7539  12066  6974  12327  13779  1450  12645  11699  17229  8544  4981  9036  13796  741  14751  15271  18404  4524  13410  14130  1815  17140  13456  14748  748  14492  5396  4191  8006  16397  15659  13541  5280  17187  13179  8204  13701  13071  10883  18313  18314  15686  13530  14747  477  9260  5954  9467  314  2002  12675  4151
4638 9263  9258  9256  2876  2877  1734  7946  4689  9491  5955  463  573  7953  5507  7951  2995  4439  7947  1742  5991  9276  9267  17722  3406  747  10700  7979  9522  4433  9264  11015  8791  8792  15545  1853  6563  5404  7955  2525  2547  2918  4872  2917  5397  9224  2596  8787  4781  3977  9278  16389  4700  15682  15680  745  4757  5005  9496  11817  10102  15548  2514  5509  10689  2026  16531  10265  4150  3776  156  2830  3078  8720  1105  11012  9480  837  11351  6030  8750  10628  11816  9036  4440  6865  14232  3191  2602  5926  4688  159  4313  8268  2890  17724  2829  18011  3555  10697  17719
4639 12073  12072  4924  462  9502  15067  9492  10096  5299  9497  9503  12035  11821  1715  9493  844  11606  12041  1713  1714  1730  2207  13682  4693  4999  12878  4967  2494  2481  10104  2616  4690  3181  6576  13822  4988  17727  17719  6961  7670  11894  9277  5392  13615  17724  16194  17717  1963  2486  14249  12192  14641  1955  17750  14402  16595  8036  11607  15101  11078  7957  9307  9310  13818  2484  16656  9523  4964  13076  4772  14407  15071  17745  7581  9299  7833  3218  4969  11074  4822  14408  5358  9534  18243  10045  4920  3689  16069  636  14647  18242  11615  3226  18240  15102  15261  9279  5177  6960  18241
4640 12774  11133  720  727  2561  1131  5393  16028  10176  7549  2573  6298  16795  477  11126  6206  8081  1124  12777  5328  17536  10188  9881  10186  15529  9255  7050  10191  17579  8322  14284  9580  1616  6288  8686  2409  46  8159  13863  6419  1390  16493  16017  10447  18374  3649  14190  12050  1732  13923  8341  6741  5183  7095  6429  9855  10187  8674  8552  13116  14233  10178  6431  12303  17581  1260  6129  9038  7037  18479  14139  5177  10803  8549  6968  7236  1441  11373  10729  6242  8340  2193  2414  1421  11374  15533  2582  17582  10708  1795  2581  7537  13604  15535  17538  4951  12775  18478  4828  10063
4641 2994  12463  17396  2408  327  8256  6484  12448  615  1403  7225  884  4647  13866  16392  17397  11120  15062  17638  10174  2406  2638  2566  12640  2231  14289  620  10600  16975  3253  16395  11271  7261  8536  324  579  11406  2401  6331  15950  1815  9569  9068  13514  5114  13123  3248  10641  6335  2825  7389  4108  6323  7045  2838  9257  895  8457  7443  9065  13563  9248  611  8439  5873  10760  15822  12027  3942  8619  10962  11128  10974  8271  16486  5124  16771  15951  16960  6326  10967  16768  14295  9011  752  6488  8528  9582  15324  14288  5128  9250  9581  2216  5547  3929  2567  15254  11129  9784
4642 10191  10176  4738  10178  2404  10528  2845  5130  18092  10188  5075  8148  13863  1706  13704  17199  17189  11755  10329  13869  12780  737  2844  5797  4598  589  2486  13828  10186  1393  1508  18240  3058  16727  4548  11121  6797  5393  8159  9056  9166  7190  5059  5402  11165  2470  2471  15563  2846  11513  14300  9063  13836  9522  5401  13170  16059  5271  3031  4205  13376  2952  1571  14139  8434  8442  5074  13858  7046  13906  16349  5868  6537  8848  18767  3190  6290  13558  5396  13717  9254  16577  14253  2637  10334  4557  1405  5884  10145  6701  9075  2957  2947  11162  2351  13215  10056  13503  10241  2946
4643 5174  11130  2414  11123  2415  5180  5175  5173  11731  2238  4818  2409  4747  11740  8342  2232  4196  11134  9256  1808  7392  8190  9140  3940  9057  4828  9309  1560  10180  5881  3949  11778  18081  5274  15565  9304  4732  13483  9258  12548  15715  326  11095  5141  13425  8591  1986  1058  1820  18868  3611  2229  7384  6152  13862  3498  3943  14901  18080  18867  3497  2590  7831  8702  8951  17409  9263  3494  1863  4042  7198  1872  11226  5360  3936  3496  743  6292  3488  7308  3456  352  8881  8403  3489  10631  4654  7190  328  370  12302  9725  9301  3058  6362  17412  3432  8953  11229  4187
4644 2994  7380  327  17396  11811  7389  17638  13866  12463  16797  5128  10600  10962  6488  13855  3004  1883  6634  9784  9065  16784  8536  2401  2408  4288  12034  2566  8256  17131  1815  10641  1229  6484  4137  11406  11124  615  14288  13563  14289  16375  17489  8958  5114  8715  11120  5654  9791  9068  1880  3248  1403  15950  16062  12610  16392  15951  12036  7022  10971  4787  13720  9646  13968  3253  13870  16975  7648  381  7462  7463  17419  9061  4228  9578  3833  3828  12640  18093  9719  12433  3505  3111  16395  2171  2752  9641  9572  368  15062  752  11129  7749  13966  8708  12448  3963  10987  8325  8233
4645 2238  9057  3940  5174  9069  7831  5180  3953  7392  2229  2415  13524  3936  5173  2414  7434  2232  9638  9645  5175  7837  16369  11130  3943  8702  3957  13611  16971  7400  9368  10631  8342  13211  9570  9304  8190  11123  7930  11679  5121  2409  8435  6292  16973  3949  14901  1306  11731  9574  6869  6917  6874  4196  7852  9301  7406  9583  11249  11493  8137  9531  11798  1808  9263  11134  9528  4200  10567  6956  5360  4780  6550  5881  16590  4732  5132  8336  2592  9256  4368  3496  3334  743  18868  9587  9258  981  8074  1709  17640  997  9714  3611  4379  1058  18499  6295  15565  17572  3839
4646 7383  5135  14292  6548  5392  9062  7301  14291  2572  13076  9056  2486  9070  9577  3066  14290  5718  2470  2471  2481  14294  1650  14249  18241  18242  18243  9063  18240  5662  2117  13615  7126  5255  7437  7688  11121  2404  15223  1985  4988  5398  13343  6914  8502  5407  7551  7133  13832  1998  2631  12758  5610  7413  3321  2484  14250  6852  9066  6913  1555  2412  7128  5874  11709  11795  9362  8535  11701  11788  18176  152  4354  9374  9067  13609  13818  12651  2494  11806  16013  8036  4772  636  10595  7216  2717  13387  4897  6528  6961  18467  11670  1811  5063  3063  8508  8541  3313  15075  12645
4647 2415  3953  3940  2238  3957  11798  5180  9069  7831  9057  2414  9638  9368  13611  2229  2232  13524  9645  5173  8700  7434  3936  8435  16383  6550  2565  10567  4200  9531  1391  16590  9528  1709  9373  6917  6295  11679  7392  5121  9574  11123  1306  3943  16376  11125  8137  8720  9570  5174  743  3573  9339  8074  3610  4780  7837  3949  8427  10190  9921  4732  16970  7852  977  981  4438  4783  16971  5175  2409  3571  11130  5125  11229  6292  10631  2116  984  3962  3496  5134  2859  664  8130  9304  13211  4379  7131  4441  2836  1808  2340  1376  6956  8422  9583  4219  990  4301  17768
4648 2408  9363  3544  13866  2704  579  7222  9646  7134  17396  16379  232  15897  16377  7125  895  9641  9248  6787  5547  3942  6363  8333  2566  7397  2893  1442  16370  5666  4352  4312  8947  17083  581  2712  2476  1518  327  13824  9329  15145  2727  15723  8360  1423  11027  17842  884  4901  13470  3032  7462  7463  8537  1246  3967  13870  12493  13835  16378  8531  13895  2488  12778  13894  11495  10850  469  2467  14856  6636  10962  18381  1504  15716  10562  8605  9455  18378  17998  7400  5539  4743  16967  4137  13832  13868  10284  8496  5989  7384  8610  583  2479  470  9250  11699  15115  721  2512
4649 12780  12770  8442  8434  10178  2486  10188  6492  17189  10528  2481  10186  10191  6745  2494  5059  3190  2404  6626  2484  1508  12653  12645  5248  16345  6201  10433  1393  12782  17581  6483  14130  4598  12041  6490  4554  13836  17120  9384  18401  6701  1706  12772  3941  6882  4607  7779  890  6974  8848  5255  734  7653  1405  7982  15111  10538  7378  2947  1634  5825  7165  17422  12035  239  6336  15144  16059  15114  16457  7931  737  13528  13720  11855  16577  14131  7046  7122  4231  10206  7386  12651  14132  6206  18242  9522  9310  150  17886  6888  3944  7394  5790  5986  6088  14291  17423  12652  12648
4650 7383  5135  14292  6548  14291  2572  14290  3066  9062  14294  5392  7301  9070  1650  9577  7437  18241  13076  8502  2481  12758  9063  15223  13832  11121  18243  18242  5407  9362  7688  2484  7128  14249  5398  9056  7126  2470  2471  5278  18240  1555  5255  4354  9067  1985  2631  5718  9066  13387  13609  3321  6852  4772  6794  7413  13615  5183  14293  11806  8510  12651  8535  7133  2486  11709  1998  7551  3313  3063  2412  9374  2117  11795  5610  12648  8508  18176  13857  11701  6913  9576  2404  13382  5662  16013  4776  14250  1381  13818  15215  2717  6528  989  12652  1596  2639  2937  3419  8541  6914
4651 2567  13870  2566  13866  16379  9363  237  10967  2408  17396  889  4743  6484  895  17419  327  17638  7429  1403  2406  5176  1563  1558  10974  16975  2994  17842  7586  6636  5066  18864  17187  379  5547  16378  884  11120  579  17397  16967  2704  10177  2488  2401  15115  9646  3947  12036  4901  6533  5545  581  6921  13865  17840  5081  10559  6927  8447  16057  3332  1448  368  5539  5126  6353  10962  9804  10309  13868  1556  6916  11811  1813  3032  12495  228  8350  12493  6559  10179  8333  15901  4394  5663  9535  1378  3828  3942  8155  8187  3934  6355  4352  5273  10596  5990  6634  5781  4384
